Timestamp start: 1746893435855
Timestamp end: 1746894436178

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      261.1   111.0    80.4   134.5   149.2   254.8   291.8   312.3   326.7   343.5   367.1   403.8   525.2  1076.8  2694.3  23496.4    23498
read      331.9   320.5    80.4   132.2   146.3   245.3   307.6   345.2   376.0   422.9   538.0   935.3  1656.0  3087.8  7384.7 103372.6   103564
read      327.8   183.6    86.8   157.5   177.2   292.9   357.0   396.0   425.9   462.7   512.2   598.7   811.1  1659.0  6560.6 161832.8   161774
read      265.1   120.1    86.8   127.9   140.3   254.1   302.4   328.5   346.3   368.1   395.4   436.1   568.5  1284.0  2855.9  38937.4    39037
read      365.2   251.7    86.8   165.5   187.8   307.6   380.2   427.3   463.9   509.7   575.4   691.2  1436.4  2873.6  7421.4 163803.8   163622
read      267.1   145.2    80.4   135.9   150.4   237.1   288.8   319.8   343.9   373.3   414.0   482.6   661.8  1350.7  4847.0 132334.8   132405
read      268.5   150.7    86.8   137.1   151.5   237.7   287.9   318.2   341.8   370.9   411.2   483.0   693.4  1652.9  4167.7 131508.2   131596
read      339.5   167.8    86.8   168.1   189.3   308.9   371.9   407.7   434.7   468.0   515.7   602.3   834.1  1751.4  4285.1 174609.6   174543
read      250.7   136.6    80.4   127.7   139.8   225.4   277.2   306.2   326.2   350.1   381.6   433.9   617.3  1371.1  4961.4  90591.4    90567
read      284.1   230.5    80.4   133.0   147.2   237.8   293.6   327.1   352.7   385.3   433.2   543.8  1000.5  2933.8  4890.3 116620.0   116582
read      252.7   101.3    93.8   140.4   157.1   243.9   273.8   291.3   304.3   319.5   342.1   383.3   518.9  1199.5  2506.7  13865.4    13888
read      307.4   293.1    80.4   135.1   149.7   244.6   298.3   331.7   357.6   390.9   443.2   592.8  1605.1  3453.3  7507.7 119176.4   119224
read      329.4   189.7    86.8   156.6   176.6   289.2   350.2   390.3   422.0   463.4   524.1   630.4   904.9  1710.2  5798.9 156143.4   156471
read      324.3   160.5    86.8   159.3   179.2   294.4   353.6   389.2   416.2   450.4   497.6   580.8   793.3  1645.6  3448.5 164159.6   164013
read      254.1   122.1    80.4   127.6   139.9   241.4   286.3   310.4   328.0   348.5   376.3   421.7   541.1  1241.2  4237.7  41919.8    41909
read      337.1   318.7    80.4   141.4   158.3   263.8   320.9   357.9   387.0   426.3   493.6   713.6  1724.8  3343.2  7512.3 128285.2   128280
read      254.3   151.8    86.8   128.9   141.1   222.6   273.5   303.9   325.7   352.0   386.8   447.7   730.9  1834.0  3723.3 106704.4   107066
read      268.9   125.4    86.8   127.6   139.5   257.6   309.5   337.5   357.2   379.3   406.2   447.9   554.1  1240.7  3173.6  45914.6    46119
read      245.6   126.1    93.8   141.0   158.9   236.8   264.4   279.8   292.0   307.0   326.3   361.4   449.6  1277.0  7176.0  10324.4    10227
read      251.3   175.8    93.8   141.3   158.9   240.8   269.1   285.1   296.2   311.6   331.6   366.1   468.1  1933.4  7475.3  10874.2    10870
read      372.5   348.3    80.4   158.7   179.9   295.1   356.2   395.3   427.2   469.4   541.8   784.8  1731.9  3516.4  7967.2 146514.4   146664
read      256.3   295.4    86.8   138.3   153.2   247.8   279.6   296.5   309.5   323.6   343.5   374.8   456.1   779.8 17975.8  19953.2    19865
read      498.8   429.7    86.8   166.9   188.0   319.8   495.0   647.9   759.4   894.4  1070.6  1330.4  1872.7  3257.4  7981.4 113300.2   113409
read      267.1   123.5    80.4   128.3   140.6   250.2   311.9   343.4   364.5   387.7   415.2   456.1   543.2   758.8  3302.2  70749.4    70623
read      262.1   108.1    80.4   128.1   140.1   254.3   308.5   334.5   352.0   371.1   395.1   429.8   504.4   655.2  3080.0  52355.2    52633
read      341.8   180.8    86.8   145.9   163.5   295.5   386.3   439.1   474.9   517.1   573.5   670.8   927.3  1370.8  2361.2 104473.6   104630
read      265.0   113.5    86.8   129.8   142.3   261.9   309.6   332.8   348.3   366.8   389.7   424.4   502.0   741.6  2635.3  42612.6    42594
read      320.8   167.8    86.8   140.7   157.3   286.6   362.4   404.4   433.9   468.4   516.7   600.6   851.3  1442.9  2824.5  95107.4    95196
read      272.3   117.9    86.8   129.6   142.4   262.3   317.5   343.9   362.6   383.7   410.1   454.8   573.5  1018.6  2035.0  52265.2    52243
read      287.2   152.8    86.8   133.9   148.2   272.6   320.2   345.3   364.8   388.3   421.2   484.0   747.2  1637.7  3920.6  37008.4    37031
read      293.6   175.3    86.8   133.1   147.2   273.7   325.3   352.7   373.0   398.8   434.8   508.3   818.0  2003.4  4636.3  39924.6    39878
read      522.5   383.5    86.8   173.8   197.6   384.3   581.1   699.2   787.1   892.4  1028.2  1252.9  1752.4  2822.9  7444.7 111023.4   110750
read      257.8   108.5    93.8   145.0   163.1   247.1   275.9   292.7   306.0   321.3   345.5   391.2   541.9  1174.7  3822.2   8269.2     8231
